"","V1","V2","V3","V4","V5","V6"
"1",1,0.963396834737183,1.01618818122182,0.94412446067316,1.03546055528584,1
"2",1,0.99791449625783,1.04951440392949,0.978905951799866,1.06852294838745,1
"3",1,0.979547912536066,1.0387140758123,0.957872835332746,1.06038915301562,1
"4",1,0.992629938872331,1.04725810157294,0.972742748024159,1.06714529242112,1
"5",1,0.976101496708357,1.03304345447786,0.955546292207097,1.05359865897912,1
"6",1,0.967229110978969,1.02692067062025,0.945696568591067,1.04845321300815,1
"7",1,0.990307018498645,1.06189199896463,0.964666779307253,1.08753223815602,1
"8",1,0.974852718933346,1.03065258067681,0.954909083086734,1.05059621652343,1
"9",1,0.997081689010633,1.04661073324677,0.978836016066526,1.06485640619088,1.03709848579938
"10",1,0.977671465170375,1.03318994202935,0.957559300537482,1.05330210666224,1
"11",1,0.997598138902315,1.05087147922162,0.978204166385687,1.07026545173825,1
"12",1,0.964579021867557,1.02012273462482,0.944415206534877,1.0402865499575,1
"13",1,1.0241998653722,1.07236420441733,1.00664123273935,1.08992283705018,1.03709848579938
"14",1,0.936834743324706,0.998878764935039,0.914200351533172,1.02151315672657,1
"15",1,1.0086180135599,1.05873661837964,0.990525938546292,1.07682869339324,1.03709848579938
"16",1,0.987420191512688,1.04300729991181,0.967013732105121,1.06341375931938,1
"17",1,0.978208498794954,1.04863553722814,0.952461984233203,1.07438205178989,1
"18",1,0.951238510857546,1.00455712442418,0.931773649025877,1.02402198625585,1
"19",1,1.01532846815564,1.06720771757203,0.996402305301198,1.08613388042647,1
"20",1,0.953995269428603,1.01147591423227,0.933069642485018,1.03240154117586,1
"21",1,1.00723263402483,1.06217399439459,0.987469695146667,1.08193693327275,1
"22",1,0.978238136482023,1.03510073236804,0.957711580446824,1.05562728840324,1
"23",1,1.0095764043264,1.06346634261224,0.989861727683767,1.08318101925486,1
"24",1,0.970388943559856,1.0240510771424,0.950949259220067,1.04349076148218,1
"25",1,0.9913851889171,1.04545723779769,0.971686655209268,1.06515577150553,1
"26",1,0.983600760177928,1.03921172669363,0.963426716709874,1.05938577016168,1
"27",1,0.984095997810667,1.03710832826748,0.964607711787477,1.05659661429067,1
"28",1,0.997002079882562,1.06470285093973,0.972373122778386,1.08933180804391,1
"29",1,0.976527489605191,1.03169771698755,0.956344441939142,1.0518807646536,1
"30",1,0.960785050633219,1.01905932918197,0.939421842505404,1.04042253730979,1
"31",1,0.984086795280982,1.03849635564193,0.964084862417949,1.05849828850496,1
"32",1,0.920445825754141,0.980649981485869,0.89863622361508,1.00245958362493,1
"33",1,1.00052165512057,1.05264023534234,0.98173421017033,1.07142768029258,1
"34",1,0.964222625598475,1.02141755559776,0.943444784560797,1.04219539663544,1
"35",1,0.948630037431269,1.00634860416709,0.927411654317313,1.02756698728105,1
"36",1,0.958983052290054,1.01848145001913,0.937474653893628,1.03998984841556,1
"37",1,0.962090963677685,1.0206470229947,0.940938154347937,1.04179983232444,1
"38",1,0.96965520672091,1.02776662992354,0.948440648655417,1.04898118798903,1
"39",1,0.980247567485122,1.03683595257512,0.959632328480055,1.05745119158018,1
"40",1,0.993036542121008,1.04443589414503,0.974337900784811,1.06313453548122,1
"41",1,0.953234328657071,1.01028961757185,0.932550882160119,1.0309730640688,1
"42",1,0.985185149670481,1.04016117808514,0.965157294775609,1.06018903298001,1
"43",1,0.974956885276756,1.02896085717021,0.955228045017614,1.04868969742936,1
"44",1,0.976856220138826,1.04793041279305,0.951344539918413,1.07344209301346,1
"45",1,0.984811968165016,1.04093880940689,0.96427896031137,1.06147181726054,1
"46",1,0.954968685071623,1.01182260908049,0.934271213633158,1.03252008051895,1
"47",1,0.975109653981202,1.03366840953231,0.953836360802585,1.05494170271093,1
"48",1,0.976099305086311,1.03035644185186,0.95655480533708,1.04990094160109,1
"49",1,0.988164513041139,1.04258831984513,0.968365601119005,1.06238723176726,1
"50",1,0.985343557342567,1.04047923786667,0.965102820615537,1.0607199745937,1
"51",1,0.959517177373592,1.018840921032,0.937890308990174,1.04046778941541,1
"52",1,0.969972601659423,1.02555676888124,0.949737380721551,1.04579198981911,1
"53",1,0.970787636305563,1.02769931438121,0.949851361421764,1.04863558926501,1
"54",1,0.962233999163528,1.01763147942264,0.941911285989534,1.03795419259663,1
"55",1,0.934751905341248,0.99528932992411,0.912620807424469,1.01742042784089,1
"56",1,1.02975560443894,1.07675276259823,1.01269441116894,1.09381395586822,1.03709848579938
"57",1,0.964717993135269,1.01963654397386,0.94472508750493,1.0396294496042,1
"58",1,0.977242699668847,1.03115224005893,0.957493346571622,1.05090159315615,1
"59",1,0.942654122174028,0.999728341240036,0.922080293335676,1.02030217007839,1
"60",1,1.00427121205979,1.05774700966073,0.984653473286986,1.07736474843354,1
"61",1,0.968180767604644,1.02319593877092,0.948082513981559,1.043294192394,1
"62",1,0.987958816598999,1.04337369951791,0.967742812888824,1.06358970322809,1
"63",1,0.980172499335922,1.03685358732517,0.959653626059006,1.05737246060208,1
"64",1,0.997725530617058,1.04953961186973,0.978994977448186,1.0682701650386,1.03709848579938
"65",1,1.01105905826008,1.07091671908855,0.989237546793599,1.09273823055504,1
"66",1,0.973921922716812,1.03070935820005,0.953103787623843,1.05152749329301,1
"67",1,0.990134596040203,1.0471845083434,0.96946765246665,1.06785145191695,1
"68",1,0.976568418940156,1.03494931569302,0.955493778749884,1.05602395588329,1
"69",1,0.976118062286935,1.03140394854092,0.955808080067787,1.05171393076007,1
"70",1,0.98711428536864,1.0418936449831,0.967088204315477,1.06191972603627,1
"71",1,0.982802488606129,1.03931089400596,0.962144307957679,1.05996907465441,1
"72",1,0.969080802082946,1.02770842858857,0.947588057457517,1.049201173214,1
"73",1,0.955318300845863,1.01231107248627,0.934541203935549,1.03308816939659,1
"74",1,0.984054662299089,1.04346753303932,0.962243735809763,1.06527845952865,1
"75",1,0.955334088772938,1.01347177423466,0.934243425058153,1.03456243794944,1
"76",1,0.972652129097902,1.02923314523272,0.951967403625373,1.04991787070525,1
"77",1,0.968957368651651,1.02280446888495,0.949354520852632,1.04240731668397,1
"78",1,0.978094039556847,1.03202338521252,0.958378704166919,1.05173872060245,1
"79",1,0.975077138669705,1.03206143967104,0.954128684844417,1.05300989349632,1
